emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,emg_9,emg_10,label
0.0026589946709534,0.0023951979295106,0.0024905784524472,0.0023982524250239,0.0025450904965663,0.0023999566040864,0.0303118393174679,0.0303463025554048,0.0041414542815828,0.0202711533110412,0
0.0025063379102367,0.0024275368077762,0.002751651920453,0.0025862921640788,0.0026899832440449,0.0024584300111236,0.0059948690324657,0.0934833234790637,0.0023933286008819,0.002922718650297,0
0.0028232652196888,0.0023723072026565,0.0024771724134034,0.0024964251506458,0.0025137022872051,0.0023999997915095,0.0424876502348469,0.0481999898110679,0.0024009293242453,0.0048413766508915,0
0.0029763833774933,0.00244932555302,0.002558389042043,0.0024783756322914,0.0025397882132862,0.0024177626029484,0.0025801870498363,0.0197291033801403,0.0024956154093055,0.002559210085447,0
0.0059989048499843,0.1075431502624368,0.0663335207872425,0.0547418248519922,0.0032002753941965,0.0283647637894035,0.485918053534204,0.2653183804039291,0.0456979887435076,0.1239192025757127,0
0.0025625092092373,0.011922240905142,0.0024876122630742,0.0023948539638019,0.0032419629545728,0.3348587558997254,0.4301009397364694,0.2108001077887582,0.0023836119780806,0.2026901334481296,0
0.0076036306369215,0.0024102645150588,0.0026115034522055,0.0024561802632279,0.0025979926102383,0.0089227804363766,0.4116713633956737,0.0579939937640447,0.0034640738456849,0.051849361543399,0
0.0023950139596874,0.0024865131257368,0.0028373089196429,0.002412203614473,0.002681765656756,0.0024358710931018,0.0023508745337854,0.0434462968480585,0.0025152213803915,0.0016699220301927,0
0.0024962714966962,0.0024443507119887,0.0025405358272307,0.0024114989462664,0.0025788448817728,0.0024000845951712,0.0023946124946662,0.0318822845457896,0.0024000126686993,0.0024463890377807,0
0.0025367682420286,0.0024111841283373,0.002481139837917,0.0023951587309183,0.0025520124103726,0.002417356368693,0.0456723458490728,0.3230448175771505,0.0024909618664746,0.0024043759562733,0
0.0025856160757301,0.0023999925266138,0.00250458366019,0.0025284384537947,0.0025262678932945,0.0024132614038278,0.277728865725876,0.0360545716879904,0.0111854347508601,0.5013143036011779,0
0.0040545854065802,0.0023958502852585,0.0025390048523179,0.0024608767318918,0.0026859804998523,0.2032088429933297,0.2529008911554422,0.1096757637156874,0.0024034518501179,0.1757176935214687,0
0.0221688085078286,0.0023966649380828,0.0025087691635092,0.00239613292878,0.0025502393600541,0.005901563800242,0.3436531142142112,0.1211154344990266,0.0024485383682688,0.0080867426167398,0
0.0027450527101463,0.0024011890861314,0.0025528539459995,0.002427652284839,0.0022230468597972,0.077121314141602,0.2104126048533587,0.0745087391481254,0.0024368656428483,0.8535916959732773,0
0.0024412932673412,0.0169722170382711,0.0429721580359136,0.2497001093522278,0.0057786261704167,0.0081551587624289,0.220047388311618,0.6932578905334879,0.3651849598710243,0.4195723528090342,0
0.0177742117198341,0.0012019969371683,0.0099873041507727,0.0014448125212832,0.0024562514882686,0.0021834240936201,0.0032563580594204,0.0621882276445257,0.0072765196211565,0.0382276376548962,0
0.1108854766892371,0.2967524131256241,0.2330761275352529,0.0123452239353463,0.0024202605317977,0.0023999541067581,0.0024803203241591,0.0040112348051017,0.1233774183565014,0.0023857237775677,0
0.0030876001780919,0.0023995860841205,0.0025105373368248,0.0024173723828268,0.0025436965173658,0.0028644131401031,0.0533381796479564,0.0275615265507904,0.0023998298737275,0.0227740159171229,0
0.0031176190871536,0.002381562647376,0.0025058283210022,0.0024000209396448,0.0023979501464193,0.0024324228974334,0.08880529805948,0.0606847917655278,0.0023931356484721,0.0023762524539691,0
0.1106957551878108,0.2394037630752882,0.0686178882230418,0.0201279953242766,0.0024654250751698,0.0024000027167121,0.0014848839571202,0.0031082192300951,0.1101529905073776,0.0024021198303982,0
0.0030974165572707,0.0024249481936446,0.0026097858253611,0.0025092218136463,0.0024868370879378,0.0024094650570326,0.0026834068000377,0.0708344656478743,0.0024177862329975,0.0022891986665724,0
0.0246350583877067,0.0029613946537623,0.0025537224275497,0.0024057886326119,0.0024939809975486,0.0024026472608432,0.0949623171886445,0.0821922654639211,0.0024865174294086,0.0043289893050847,0
0.0040055653058663,0.0023999479894878,0.0027185439856504,0.0023955769157231,0.0025096156205226,0.0052302683479629,0.0974301822866672,0.0322566245364056,0.0024009012691252,0.0024060150400283,0
0.0045432748163618,0.0025113191319564,0.0025011625791754,0.0024098198281625,0.0024841150730366,0.0154523953608762,0.4777584525062834,0.1725548363967455,0.0023355049586532,0.2835986780105481,0
0.0168125127480038,0.0023998150563843,0.0024238115272258,0.0024351015722035,0.0024000786921218,0.0023979478674576,0.0024778422531853,0.002809709992148,0.0024000034149986,0.0024003809537144,0
0.0030692895694872,0.00240749029383,0.0024205578918012,0.0024267629402302,0.0026974981978839,0.0085676557740728,0.2279062716406878,0.0495016605996025,0.0036071511086205,0.7097659604957801,0
0.0034106482227066,0.0011238552972107,0.0008150482742485,0.0023679307625199,0.0025660165816225,0.0022175780747449,0.0233085157068798,0.0984030600888857,0.006294342032187,0.0023981554849952,0
0.0032478677294766,0.0023976261681671,0.0025152400479483,0.0024289928537832,0.0023920618370812,0.0129851816646921,0.4554849599075279,0.0726499980626877,0.002553423224923,0.0489126722022057,0
0.0250835997522832,0.0023960677263887,0.0025061557464864,0.0024660499778826,0.0026460807227501,0.0029440234938823,0.0033006757733103,0.0394224462206058,0.0023991594495366,0.0088664767985443,0
0.0141048678539846,0.0024003304996026,0.0025385977510391,0.0024476806102857,0.0025585760655262,0.0047712529939962,0.131559931467066,0.0524331039613502,0.0021781650940675,0.0855750184222365,0
0.0069235473131285,0.0409494489563963,0.1704785699777123,0.0024043957770609,0.0026021076626125,0.0023996458500676,0.0023878482302524,0.0018741919281497,0.5879209277794575,0.0023996153568896,0
0.0170784452019727,0.0034156557296244,0.0025695545660502,0.0026076426306907,0.0025094495647668,0.0023996478784619,0.0025178902150389,0.002448665843778,0.002902847172434,0.0023848044964541,0
0.0036526656504861,0.002973187336682,0.0043576985972577,0.0024622088883383,0.0025503489053888,0.0025086458322522,0.0577626586136248,0.0777149284369407,0.0071241568422244,0.0108246686555468,0
0.0407993077075332,0.0601747131114966,0.0038637786905017,0.002438121220896,0.0025519203767291,0.0024077291413707,0.0024220909088332,0.0026005617668411,0.0023980906984085,0.0024053306412385,0
0.0148263521368896,0.0271014909966588,0.0038888870200439,0.0024834553934613,0.0024775427523097,0.0030187007606761,0.1768307497375971,0.0695080541447811,0.0665186082946881,0.0068724992531275,0
0.0927607055040036,0.2173609814172127,0.0073732483730918,0.0024404892150671,0.0024943437313347,0.0023995744174988,0.0023943412177271,0.004257097204762,0.002684298483248,0.0024595320164846,0
0.0206574851633183,0.0024522460887622,0.0026497725358382,0.0025337620659139,0.0024818229245176,0.0024583930680447,0.1076820200513236,0.075895149221713,0.0028296822193084,0.0072130316922565,0
0.0529909475988399,0.0341166563995274,0.0051602481080639,0.0024149504727681,0.0025088306316216,0.0185333207042174,0.5355250103946804,0.1747641141158693,0.0986095156431861,0.0167548871074228,0
0.0025213300741003,0.0971892013280556,0.0275373097529206,0.0296429864610469,0.0038421564518782,0.0109730013710572,0.201480317762055,0.5477754881361944,0.0823708793397615,0.4687124921777926,0
0.022755443165341,0.0026719173967693,0.0025668877540224,0.0019700446220334,0.0025049194501724,0.0023988462970477,0.0193363956740888,0.1311311728299182,0.0024045650459632,0.1042486396308363,0
0.0120258761721309,0.0030143398096555,0.0025975246445471,0.0025031537013995,0.0024348559905329,0.0026922395938136,0.2177681745976929,0.0862371413129472,0.0164852638238466,0.0034848151287739,0
0.1323076544947153,0.124698874423052,0.0186550000451534,0.0012010921265956,0.0024431822738837,0.0024152695719113,0.0024036253936909,0.0041801720932168,0.006100387452243,0.0023848942115709,0
0.0030256632019022,0.0023297110251407,0.0025511442176178,0.0024680360887741,0.002582450920012,0.0023970574452599,0.0034560610804884,0.0777270750450473,0.0024073712174404,0.0025013232978963,0
0.2472183105394174,0.0073382806171524,0.0029944739562496,0.0024222695459988,0.0025892241263097,0.0084179884676376,0.2297885127994721,0.1134711611222502,0.0576188741526744,0.0252051020883524,0
0.0033189838938455,0.002432490452047,0.002664818072696,0.0024681188064308,0.0026740766607038,0.0034453656935595,0.377733047908069,0.1703466701698464,0.0026351793021922,0.0060101100140989,0
0.026061145814495,0.0023939471231149,0.0024563568771205,0.0024064576959685,0.0025305262492967,0.0023998487575881,0.0024014976098534,0.0439011576662933,0.0024205375458238,0.1401488236000062,0
0.0025437977183558,0.0023985341668816,0.0025603977916377,0.0024180427171466,0.0025013628127603,0.0024351196725922,0.0024392517043207,0.0052639223758122,0.0024009317095297,0.0024609187863187,0
0.4680652752091698,0.1508861796234228,0.1425115261677836,0.0037490068684697,0.0025583950223701,0.0024344486624721,0.0024300019476496,0.1222954275927151,0.0842620578114718,0.0083161164825355,0
0.0049089463862445,0.0123405363948709,0.0032463274685647,0.0024507061086904,0.0026076437210067,0.0084678004112097,0.3651507519257633,0.1835927124241865,0.0031335261026128,0.0509635474548321,0
0.0112307510673714,0.0055877917926274,0.0022847402259855,0.0024219009358557,0.0026846253591709,0.0024455559484275,0.002470615398003,0.030190589269208,0.0024029361257789,0.0023971957893032,0
0.0026223858576131,0.0067108193401597,0.0724340772927612,0.021708325423416,0.0034898159574242,0.0402961404293067,0.2630413090791741,0.2203704395746294,0.1184050484610704,0.1783109851337791,0
0.02539293914578,0.0038487413099352,0.0026609224179579,0.0024501655850571,0.0025777000744292,0.0024002796362622,0.0024866112191104,0.1539589261569724,0.004051421889545,0.26549087718566,0
0.0040177451553508,0.0806099154973894,0.0024483104983446,0.0023971188424267,0.0024690606454711,0.0808231602270391,0.359249288935679,0.2733105966507623,0.0024328173465596,0.2121798470197894,0
0.0050187875096875,0.0023989979208262,0.0024602323193619,0.0024000748286795,0.0024286071172206,0.0024000000159771,0.1216397503520472,0.0784263331225204,0.0023023809927295,0.0100551832130463,0
0.1700784104396465,0.3633928935467075,0.2325376846034393,0.0641665080585229,0.0025762693903054,0.002397248037835,0.0024748058838828,0.0084458592692457,0.5009764832989211,0.002411070609081,0
0.0246739181843026,0.0024549219889321,0.0023178830433309,0.002397405893209,0.0025042486853332,0.0023984888053526,0.0024946120599761,0.0365163584492397,0.0024085409682664,0.0053535850409835,0
0.0026032235145923,0.0499202830207778,0.0090748216091214,0.0024347042964095,0.0025880682957974,0.0023882005226917,0.0298586736799044,0.1676067122613191,0.0291128524319786,0.2086648872134597,0
0.055892191244607,0.0024386386739756,0.0027095013872325,0.0024449770365515,0.0024200423068628,0.0024738244439045,0.0451409609430246,0.0796167529768475,0.0024214873547616,0.0063184039155278,0
0.0046650038569204,0.1955001346592159,0.0768112290302735,0.0030906423814215,0.0026411798610634,0.0392200813725041,0.7560588143230224,0.2762576207761741,0.0529054652476504,0.2915628472952486,0
0.0059315214773886,0.0024054985219823,0.0026057418933476,0.0024218210255985,0.002689121704404,0.0027251716536592,0.331389247511357,0.0520742071911081,0.0024046950711073,0.0597682686913033,0
0.0023895082730665,0.0019289089589638,0.0061682011467435,0.0033638266750245,0.0022204291680898,0.0019411372268913,0.0243057864034758,0.1545394394120962,0.0032412455927616,0.0254953688785175,0
0.0094206549079816,0.0024058936743691,0.0024742729057425,0.0024222629499341,0.0025360227000873,0.0024335942194235,0.1100366323043428,0.0289406099629626,0.0024473384366603,0.0948290048038879,0
0.0017176649727079,0.0028043439138334,0.0013789472141642,0.002473185089911,0.0026909806790442,0.0022779306236929,0.0065334273884764,0.0592285102136502,0.0017272485966915,0.0023153826195164,0
0.0029426160853783,0.0025155733139847,0.0026351806051834,0.0024486500671861,0.002483672973175,0.002399675969104,0.0070278776574557,0.0550399337955357,0.0024509736545789,0.0157141518212726,0
0.0025443054011443,0.0024199681886779,0.0024909111026212,0.0023977682816444,0.0024497411186204,0.0032767392164258,0.0907233961161016,0.338885489388149,0.0034056561005982,0.0027615870780185,0
0.0095980980903758,0.0023999934196753,0.0024649965722133,0.0023964163731976,0.0025628603637216,0.002491268644834,0.0311748368544409,0.1703075855204915,0.0023981180997459,0.145363698216684,0
0.0024518067557529,0.073943265805855,0.0032960614945409,0.0025051382878957,0.0024668247257872,0.0023728712533538,0.1039416439094646,0.208438921588877,0.0096992231190294,0.1126933396076763,0
0.0023903632732012,0.2178096824680527,0.0097741792599785,0.0015644389379437,0.0027312253342585,0.0037631020272595,0.1358096751825683,0.2450246255788844,0.0441402955406998,0.3119964647660178,0
0.003237197446039,0.0427932407082115,0.0025612381406077,0.0025315422136824,0.0092614040799386,0.2079279957656366,0.2981939827525358,0.1212667190776266,0.0025964790629251,0.621877663404726,0
0.0036362533980156,0.0082836291184482,0.0009488393897723,0.0024112614983501,0.0023871430549068,0.0015102592191637,0.0161352911520275,0.1125519732161131,0.0021695724339716,0.0248819523865043,0
0.0032772703445892,0.0024024988751625,0.0024481705478271,0.0024371552507226,0.0025233321799239,0.005070006957287,0.1685674701188216,0.0408307460468371,0.0056562405766966,0.0044385295106589,0
0.0029425794494053,0.0024142754975103,0.002490921702629,0.0023980071139221,0.0025784914110942,0.0024388910978791,0.0651556656747206,0.0459282378487865,0.0024450794621926,0.0372510162548857,0
0.004566735553517,0.0013695809718349,0.002624531075223,0.0024231657301631,0.0026108726831131,0.002398251421801,0.0024706697465164,0.1255637658947911,0.0024351850262052,0.033492434820888,0
0.0047969317906352,0.1593493796640464,0.0273758434490698,0.0024370885524201,0.0026364107374164,0.0304034984437202,0.5322398989490501,0.2880491807591536,0.0093396631819956,0.1217701794148475,0
0.0105586789174059,0.0051123327045644,0.0112473346825972,0.002426570360105,0.0025000027107151,0.0024006056523685,0.1466675528937698,0.0350250019991214,0.0931444272847951,0.0023980256246167,0
0.0080077166699799,0.0020514229468458,0.0010823133028257,0.0022842439205542,0.0026974814647779,0.0023764895527033,0.1109473062330692,0.0579364370279443,0.0011267424681668,0.0173384619391202,0
0.0158546965495149,0.0024484939019022,0.0026305840571059,0.0024225694674868,0.0025090880084927,0.0121686706705416,0.20737923215842,0.0464679679744418,0.0010463766812608,0.084558021361224,0
0.0025204664820581,0.2042157961821877,0.0205016479598728,0.0024113853347167,0.0026948944130751,0.0023995455060642,0.127087620339403,0.0477404994072942,0.0024483484947659,0.0024569247418382,0
0.2999158448605184,0.0286474298512637,0.0082401387852564,0.0026269575026849,0.002660313814661,0.0102259986484822,0.1200900438105682,0.1111892361609172,0.1197200487621957,0.0314595950207677,0
0.0233611125905687,0.0025513605739616,0.0025360737226946,0.0024035650438755,0.0024840900180887,0.0024001333948013,0.0222830456623749,0.133691385316543,0.0023998023209379,0.0904009559245174,0
0.0200713459235406,0.066631440437449,0.024854488783431,0.0020393783725209,0.0026359808144469,0.0024402719279476,0.0658482702329425,0.1709601788290013,0.001842881936886,0.1203740370965908,0
0.0504783557539308,0.1055572116525155,0.0034126601956848,0.0024161119868765,0.0024384369526542,0.0024000179149095,0.0024396362411612,0.0025365320152776,0.0024839200698676,0.0024163701181243,0
0.002600049860128,0.0024240662328614,0.0025593006963396,0.0025069075186954,0.0025181725574223,0.002398091564973,0.1086511072436283,0.0557883684157967,0.0024001533017352,0.0024648344737277,0
0.0194895399209496,0.0024064782132064,0.0025776985540744,0.0024098614239795,0.0025042345875024,0.0033564431819598,0.1205789446108521,0.0447387216360464,0.002419968770938,0.2563974342128778,0
0.0032532802225377,0.0023951493369655,0.0024705054170475,0.0024718450770994,0.0066954971782121,0.1076818412165424,0.253413615750472,0.0826489135244573,0.0152595359241181,0.6856024059103215,0
0.0032529043234169,0.0101746121911229,0.0028814531301189,0.0024921710700591,0.0025100309633044,0.0038185925289849,0.1818915920937981,0.2955559436289727,0.0027936155140115,0.0403843186446763,0
0.0229027494371922,0.0024000213591498,0.0026068733117011,0.0023971546629089,0.0025943554513215,0.0024433145936158,0.0024478883129722,0.0027172075529931,0.0023987150117109,0.0024500691803445,0
0.0338187122977675,0.0026110045458733,0.0016495013509597,0.0024596127532543,0.0025685920925706,0.0045341526173255,0.2594610048299215,0.1032342485952353,0.0021387316815757,0.0096280187978905,0
0.0464656600037099,0.0040223964817157,0.0085820777894314,0.0021619131346301,0.0024481827588811,0.0024504274755604,0.0024414365838119,0.0020162166897945,0.0419147102215791,0.0020905508823389,0
0.0042954701780068,0.0024601149023619,0.0025055605305233,0.0024354589147865,0.0025014593459372,0.0023968307095581,0.0056377459283978,0.0671219664997591,0.0027230296634646,0.0050649798849409,0
0.0024821328252455,0.0024005972786942,0.0028175131873328,0.0024364909502807,0.0027023356864751,0.0024192950989251,0.0024730727451598,0.0560026616311923,0.0024362428352243,0.0024449689228388,0
0.002743777547623,0.0024166040510732,0.0025783941609462,0.0023980298677741,0.0024528730812576,0.0058754107569587,0.2028441155519318,0.0762729038058804,0.0023993139489241,0.1679287681354432,0
0.0024549927006537,0.297724404050629,0.1575795513607026,0.2622355672966922,0.0233206481310335,0.0204777859893271,0.2956600470045384,0.8839986820113477,0.2197124073629557,0.7692621567030897,0
0.0030063205914307,0.0023998757631723,0.0024913860876999,0.002471784486936,0.0024885154485322,0.0034508115998887,0.069716027882122,0.0310519829471772,0.0024000791496095,0.0198911841895,0
0.0048627242072671,0.1659531271062099,0.0579510674556243,0.0273351040475442,0.0248194757269627,0.0924072770872363,0.7928406664900601,0.3348055500306192,0.0673225129050677,0.4094193956591777,0
0.002635563685927,0.0024003517005234,0.0025339956616238,0.0024398821444496,0.0026155499009016,0.0024082055861154,0.0022716881798696,0.0084186498646245,0.0028782341834489,0.0024582732609903,0
0.0024048123493988,0.0023996962595001,0.0025834738674523,0.0024316700514048,0.0026915615465688,0.0023930755154735,0.0027955162789075,0.0087721002737114,0.0024805560294335,0.0024211372413688,0
0.1002240401134053,0.3652283932780303,0.0294114075612753,0.0023635352686691,0.002588813546475,0.0023993553540739,0.0023658911588109,0.0039368573646769,0.0018484877468092,0.0022613064070303,0
0.0027673891416341,0.0024172482418168,0.0025096428212582,0.0023984826264373,0.002461025909461,0.0061801116711672,0.3758151538535376,0.1087303477447403,0.0023783851493512,0.0579744125183016,0
0.0026549314074476,0.0026955427862734,0.0025343203045405,0.0024702506648164,0.0024130353485923,0.008504505187765,0.2515900318247874,0.0607786546524667,0.0034074952761211,0.6149029248324669,0
0.002583021794798,0.0023943571698357,0.003016411689394,0.0023976862722415,0.0026809002635808,0.0024229784828292,0.0024380596193771,0.0305298714542298,0.0023996704092584,0.00241157497973,0
0.0101744009002506,0.0023807377676286,0.0025243969870602,0.0024752250905078,0.0025397468791082,0.0050726209605126,0.1429528008447662,0.0350900148088783,0.0064938979225729,0.1555896767303905,0
0.0663635333248666,0.0454898914331588,0.009940939393466,0.0027148199000857,0.0025669061745077,0.0227495215680224,0.5288549413114443,0.1645674725552598,0.1214111814997019,0.0163147119349296,0
0.0042832429623733,0.0435420027871129,0.0135426022878248,0.0022001307228087,0.0029657936348344,0.0302250380800826,0.3812588715317044,0.2572642352175724,0.0079123274005405,0.077324745332818,0
0.1476620742305126,0.3264884032068046,0.2676158602225698,0.0363312206109372,0.0011979343543385,0.0013191679343452,0.0015370252181791,0.0033983774972403,0.4070970079393819,0.0075684616351325,0
0.0026204518119659,0.1148706607596125,0.0235282788804581,0.0221802751228135,0.0039396331706858,0.0190461716053776,0.3339463211394395,0.8781275789856037,0.1159878116609698,0.4966050890172436,0
0.0080420805936213,0.0106400052517502,0.0161680624644528,0.0020908351504476,0.0017619507269336,0.0032184794333915,0.3710904420543417,0.161025343454352,0.0011119764158144,0.0407001197695477,0
0.0030225131166975,0.055817343377794,0.2135489606754428,0.002476154853314,0.002556382631519,0.0024102644025567,0.0024240785008506,0.0024013358213869,0.5239255835172267,0.0024000086983155,0
0.0107768913642864,0.0023120125755787,0.0011334989426573,0.0013807808428448,0.0023599699215172,0.0023985061050911,0.0431653302788514,0.1618351042876039,0.0063118098573165,0.1272829701823247,0
0.0054871717315549,0.0024176012307589,0.0024379354171049,0.0024111134386066,0.0025396027300434,0.0033899760824033,0.1119496361778478,0.1011948881037654,0.0024768200900524,0.0038710335571433,0
0.0028117404922005,0.0422757581860924,0.002467900561366,0.002396967027476,0.0026156465364206,0.0915227985701458,0.5021142264437451,0.3594911141540212,0.0023985726021798,0.2199280558278823,0
0.0026214582183437,0.1482868674936163,0.1052031222148292,0.1110636557206686,0.002882039978297,0.0076516593971574,0.1699072367231601,0.4500598101302369,0.1918100184195089,0.3128110209384313,0
0.0118185693960565,0.0023992629829853,0.0023806790097376,0.0023312422871506,0.0024777409426614,0.0024000293495037,0.0015967186563572,0.0456793696984204,0.0023827543984579,0.1869405392162727,0
0.0025130371582551,0.0023967351404028,0.0026766482693955,0.0024326188997044,0.0027196662160844,0.0024353548310752,0.1156405442551138,0.0725621283473054,0.0023955421828365,0.0024147020170269,0
0.2879867556624481,0.0023973863329866,0.0025760858885333,0.0024319999291491,0.0026008012734238,0.0025281689090557,0.0033830775576448,0.1020648363236089,0.0041104882082962,0.0023886387674689,0
0.0040281982921009,0.0023966721658103,0.0025357852838712,0.0024000844895303,0.0028345246875559,0.0246723312484331,0.1953363585661303,0.1154230774959826,0.0024437518448461,0.2672793280746418,0
0.0062613703959217,0.0024000001543441,0.0026442862082811,0.0023996906714018,0.0025403919389381,0.0105871594639137,0.0190217098756022,0.0130247472939169,0.0023451880427281,0.0053240026283135,0
0.0057670112840836,0.0223398929680053,0.0035708905382209,0.0035826825496133,0.0078440944620548,0.0487646294088765,0.923617416856056,0.3756237902018615,0.0029591157027962,0.1445133294749824,0
0.177735858557955,0.5007177317375479,0.0227427971147227,0.0012191545407828,0.0024851568665804,0.0023596563980552,0.0023435081896273,0.0095234960191595,0.0099324489519174,0.0033995685208644,0
0.0027599671699897,0.0029171926913839,0.0024690532114985,0.0023988982220809,0.0025819936635848,0.0026523968480867,0.1004324229395747,0.3532674995849071,0.0023586041891678,0.0026786698147719,0
0.0205810290719098,0.0023931388985735,0.0025282656799253,0.0023998425881954,0.0024991065456321,0.0023981578317785,0.0023887697134918,0.002404876190006,0.0024003156764174,0.002438179804597,0
0.0108205418486367,0.0023999963989144,0.0024712104837301,0.0024001076611605,0.0025933866474971,0.0628472997312546,0.0906643473540442,0.0395258174651359,0.0024442248158238,0.0041646185870433,0
0.0025918323117067,0.0024451649144316,0.0024654499493698,0.0024116371068674,0.0023939639198795,0.0024596578720839,0.0625409140831051,0.1471740208338953,0.0118603403857632,0.0218253266131702,0
0.0050799593183503,0.002410089705756,0.0027347718152332,0.002457815316711,0.0025702118865283,0.0025130593034135,0.0050422440617456,0.0823304079387939,0.0024648483576831,0.002538290558429,0
0.0038655219056153,0.1477638890109607,0.0373588577867055,0.0023916553074716,0.0026206951248044,0.0275266055524098,0.7016026670889376,0.2254932551431548,0.0081326895548703,0.0409780467539922,0
0.0091944377031168,0.073154355738991,0.080028950861246,0.0023139179991235,0.0026513298186205,0.0024449931540882,0.2165390524847205,0.2121900560512634,0.00221542213885,0.0042048360127098,0
0.0486336084606284,0.005093150535264,0.005322688918642,0.0025220312871828,0.002603573378313,0.011986057050103,0.4580283302416904,0.1519196189022423,0.0827025854315565,0.0114486843681592,0
0.010777618723101,0.0023953963832481,0.0024165544268045,0.0024397212081849,0.0026176126726875,0.0024661396692994,0.1532376316620974,0.0664672599345617,0.0024628713588235,0.0032229758030989,0
0.0025926943308358,0.0109824452419611,0.0024231159169592,0.0024005143578864,0.0074992929499567,0.3612730321247603,0.4166385182770903,0.1073486546502215,0.0359206670038648,0.6775053877980202,0
0.1050943707861735,0.2535813383583034,0.0589599279715438,0.0211591045810684,0.0025933754709701,0.0023999860394176,0.0254443413331184,0.0025045287107994,0.0290975461061112,0.0019360234438476,0
0.0026990970086,0.0013278930567974,0.0018113365298866,0.0024387418760005,0.0025131171027273,0.0024000733818176,0.0394674990497347,0.0254796562997123,0.0010480127437722,0.0176463307067098,0
