emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,emg_9,emg_10,label
0.0336854020913622,0.2213461992683942,0.0392764580766278,0.0127647258000757,0.0041691046054645,0.002447653865904,0.2471945970932383,0.0927934686191394,0.2018441279519092,0.0345929724297926,1
0.0091294962537589,0.0469901867982525,0.0799485412132559,0.001949922304623,0.0023034562845231,0.0023984155108652,0.1475415497424559,0.0569529754707973,0.1634374913811838,0.011259386394602,1
0.0050467782661112,0.0059337196991994,0.0156097721629676,0.0024536481196207,0.0026452716085535,0.0023997708459878,0.0839701286324733,0.0473534123501142,0.0301247451746055,0.0290619742878566,1
0.0029632762919488,0.0023806421253935,0.0013298405745284,0.0023983139300201,0.0025469655984036,0.0024000360022752,0.0483236158945676,0.025430229338436,0.0012935915397883,0.0017523555959642,0
0.0034314937744064,0.0024505171620782,0.0025603611106883,0.0024002825972777,0.0025076624702334,0.0023996421221459,0.0516453700880802,0.0305529960586776,0.0036381418136221,0.0071491769440246,0
0.0027958664522392,0.002451038701843,0.0024086091482627,0.0024378405141664,0.002406473380054,0.0024000790258832,0.0280722806478272,0.0277509898925429,0.0043401415193194,0.0061746545124402,0
0.0023671763053171,0.0101463840480078,0.0035640346870059,0.0023783125801837,0.0025166687558225,0.0023675529161232,0.0323399678262257,0.0321994577457171,0.0157518331832955,0.0197698188215688,0
0.0418117508929186,0.3242159589936258,0.1375399345470492,0.0164314251673462,0.0039429116756201,0.0031482265606604,0.2187672299713401,0.1043944243334742,0.2546734396486048,0.2379280044372508,1
0.002990641126656,0.0632601881801809,0.0370465422375394,0.0023808422815701,0.0024504937500457,0.0023999804953028,0.0923577970395664,0.033726104763718,0.1145669263202248,0.1182375204058055,1
0.0026841060218034,0.0023148339927182,0.0023761284431672,0.0024485081388631,0.0025580630495736,0.0024000752064914,0.0384919927543175,0.0242155203579179,0.0023666427234558,0.0177055797159568,0
0.0026149580465712,0.0023996787546151,0.0025172518609168,0.0024000889275452,0.0023962889556889,0.002449064572021,0.0211604897889221,0.0250509634556213,0.0046141521859567,0.0172299759300051,0
0.0024566140094952,0.0024003715865307,0.0025152317127732,0.002400049354878,0.0023946413211338,0.0024276363738843,0.0198711601509094,0.0220055729676665,0.0042610628554499,0.0160563940266513,0
0.0031420708247768,0.0024134427748014,0.0026114289608713,0.0023984700463149,0.0028022765371114,0.002400078364775,0.0343079599443683,0.0273835688176695,0.0038469943242501,0.0061015466210621,0
0.003344574753403,0.0025260567828122,0.0066274348652135,0.0023999084969985,0.0025704843180584,0.0024000449357994,0.0039123833242605,0.019501469627294,0.0025446792384067,0.002640630660875,0
0.0031197497617397,0.0024002455613244,0.0026734632058758,0.0024496850853898,0.0024322133104099,0.0023980135212179,0.0024843866905353,0.025695629231448,0.0024003664886437,0.0023933703231412,0
0.0036461238541642,0.1186900228819598,0.0028161641287826,0.0023987184275694,0.0024263255790363,0.0024210818035048,0.0055886197398421,0.0233590745294669,0.047389671532446,0.1052743742250993,2
0.0027231789370613,0.0024061003535133,0.0025556774213091,0.002443252129499,0.0025080697865668,0.0024000545045008,0.0023951968744142,0.020545954238902,0.002405650121158,0.0026776088286132,0
0.0024938699322871,0.0017161718094674,0.0024337782818207,0.0024442995561631,0.0024485431026227,0.0023994467123797,0.0030362686809221,0.0191492827875248,0.0010642265203276,0.0102874390172788,0
0.0026172409801621,0.0023914068494134,0.0025848024677296,0.0024061159673726,0.0025620902857478,0.0024000000793586,0.0024750757512244,0.0159052982370095,0.0023899038872403,0.0025094897431889,0
0.0025509165640376,0.0051220653989775,0.0025982446038519,0.0024469106955689,0.002602234950908,0.002442950164786,0.0026218284713086,0.0208446186003472,0.0008633946390879,0.0031821721459053,0
0.0028797545140275,0.002395981628325,0.0024789625013365,0.0024221496309286,0.0024375700789998,0.002398051181178,0.002592438798881,0.0217998133931196,0.0028164358003001,0.0028025156573478,0
0.0024196251790269,0.0024006842088953,0.0023828459151417,0.002399970553921,0.0025616995505515,0.0024000003163804,0.0023956380074033,0.0220657249025561,0.0030605284099002,0.0026038531303521,0
0.0022868092109926,0.008869480604946,0.0024299127919135,0.0024814771530684,0.0025493490373589,0.0023992803591627,0.0026245715806273,0.0193455941781129,0.002284659804647,0.0038955745797327,0
0.0028098854055379,0.0024457065285773,0.0025380821658477,0.0024490947631543,0.0024488214436987,0.0024317592208333,0.0024004907690497,0.0152872081244406,0.0033387106207247,0.0024590234554422,0
0.0029505217356965,0.0024473737889954,0.0025273347653716,0.0024372560885711,0.0024613819500311,0.0024084613885823,0.0024133246278733,0.0193929546477313,0.0034352260914427,0.0024360295491855,0
0.0025985995456611,0.0024183901888972,0.0025819339431371,0.0023966526591799,0.0025793679643316,0.002399168129848,0.0024257193422918,0.020319046821636,0.0037505152591565,0.0024624071357788,0
0.0723090963886257,1.0309377042593038,0.117806179898841,0.0034390094502998,0.0026870841951293,0.004323242460443,0.0410807229773323,0.0987281461816305,0.5566321781122044,0.613141006880562,2
0.0025174530055512,0.0024032243679597,0.0025674761431365,0.0024759774025426,0.0024395289719833,0.0023981274186009,0.0024188945253629,0.0325599396264395,0.002507710797234,0.0024879709322151,0
0.0024200818792848,0.0024335510168809,0.0025488387216779,0.0024613570825214,0.0026141204854469,0.0024468609477531,0.0023982867022466,0.0294113157857155,0.0024664009488814,0.0023944111593416,0
0.0034418970079291,0.0023995571026262,0.0024677515437909,0.0023971124810608,0.0025154421557636,0.0023967281273952,0.0024101553015024,0.0288856393252552,0.0030699257911795,0.0030213487061392,0
0.0312098291825964,0.499665413043092,0.0430373308408131,0.0024387414543112,0.0024924873064077,0.0024358495229471,0.0105437439820008,0.0338550725978854,0.3268367981581397,0.283829357347952,2
0.0199108804468081,0.4272866400027332,0.0062164959938452,0.0024274999028667,0.0025128373899592,0.0023979623967886,0.0029736155227071,0.0371591479493029,0.1897594220875887,0.0957301738269603,2
0.0026574445647804,0.0024464720235003,0.0034092201718065,0.0023998878837124,0.0024699608547603,0.0023985272893551,0.002427627305542,0.0188217362454928,0.0029331174601928,0.0030388093472645,0
0.0029254476625384,0.0023901980060383,0.0024647135763494,0.0024121398970373,0.0024566877756183,0.0023979740815419,0.0038608967822309,0.0243259045123633,0.002456261963745,0.0026594323299549,0
0.0333226527980959,0.6305126959807261,0.0317064991999518,0.0024077487959621,0.0024865674042822,0.0023999999982665,0.0127286325795113,0.0216165279279521,0.2791719684040578,0.3640149979499721,2
0.0030443693519331,0.0024001962193076,0.0024524563760752,0.0023964908551352,0.0025168236594871,0.0024000000000005,0.002388254841198,0.0225939055640636,0.0024914546154998,0.0026688957504438,0
0.003081828135584,0.0023908543455741,0.0026506739257687,0.0024805025414787,0.0025231554889898,0.0023999999999962,0.002676596454085,0.0235342108431891,0.0038077416023556,0.0028868547552777,0
0.0028422605773371,0.0652468358367092,0.0024533349320143,0.002417857455694,0.0024678214063574,0.002400000164532,0.0039980059021779,0.0214634172249418,0.0473289993232013,0.0957474834603918,2
0.0116640778660124,0.4445111652785782,0.0050985507147067,0.0024887675667588,0.0025021314529267,0.0023999964130051,0.0094640876636872,0.026143241823509,0.1836031479765517,0.2817636955371778,2
0.0027524549378525,0.0024576124659715,0.0024886216251573,0.002399818751238,0.0024024716307534,0.0023998660391808,0.0039580810154543,0.0256059748372716,0.002675147139558,0.0025931274791008,0
0.0025142966211297,0.0023929886468863,0.0024447832193647,0.0023984381111505,0.002422540005703,0.0024002371163714,0.0046429248594022,0.0243476355030099,0.003446344468442,0.0027229593576154,0
0.002695192650032,0.0024116130934864,0.0024039821409593,0.0024487004034835,0.0026176899832084,0.0024001750106538,0.0025101159414033,0.0272649362251657,0.0034962587217897,0.0026312160323489,0
0.0193513756755196,0.0578885589650364,0.0917428394457696,0.0026379980866906,0.0024686540191354,0.0031437790433491,0.2899828048534049,0.1457608207025438,0.2051008223523337,0.0647385321429315,3
0.0024437162773073,0.0022176393990482,0.030116010312841,0.0023895108329245,0.0025260127312185,0.0023725248385685,0.0193234706504067,0.0380322120213606,0.0686389717234421,0.0269039506093087,3
0.0030426051398346,0.0023319324395784,0.0051203862960477,0.0023991361358013,0.0025254439208696,0.0024011021992555,0.0091165767748998,0.0371977406539389,0.0078923655844677,0.0141944538110485,0
0.002685900843125,0.0024051226042997,0.0025404674142919,0.00246073822243,0.0024510813632815,0.0023998411553148,0.0097202283325089,0.0344958009121505,0.0029401041215404,0.0093238080453186,0
0.0268861778823459,0.0316632170342956,0.1833518962925538,0.0445291504915119,0.0025199477247752,0.0024334254278049,0.0240355743278022,0.1001867043070864,0.3274684825343306,0.0445276672186606,3
0.0212883439511541,0.0063063405588392,0.097521932774433,0.0502946164863975,0.0023955008775562,0.0024074409138578,0.0117338537416133,0.0727795986630637,0.0969362234150201,0.0183769769415635,3
0.0034495337565765,0.0024000827622005,0.0139741878942781,0.0023913859117288,0.0025193918204691,0.0024097851905762,0.0060846594777755,0.0464031896845154,0.0283790084613681,0.0051689412078679,0
0.0042498915463267,0.0023895994072427,0.0128818788766681,0.0024150381474682,0.0024964393250143,0.0023990171134621,0.0064403509657775,0.0487110793361628,0.0381560350132911,0.007323363953177,0
0.0034950319230911,0.0024003179537576,0.0129073358827917,0.0111161192609284,0.0025701762931758,0.0023999995545397,0.0915478604211543,0.0669094476008221,0.0115380638331754,0.0173625329396045,0
0.0032488267208202,0.0023999933548945,0.0025341467296449,0.0023936290306338,0.0024986053354495,0.0024000001404937,0.0085352904362133,0.0529814795072866,0.0025372057135825,0.0049658877195949,0
0.0041717860438543,0.002390681202354,0.0173761928549121,0.0155276456502669,0.0026540020512286,0.0023997955656568,0.0039087018844246,0.0735247811558383,0.0734185308215422,0.0143649067653708,3
0.015422071637704,0.0027228328997527,0.0687222329910701,0.0311643351044145,0.0024716089706015,0.0024264666626734,0.010343793638744,0.0970823291577238,0.1606063144379633,0.0381131159908068,3
0.0147135276201253,0.0037336790095311,0.0769074337008037,0.0357243515890609,0.0024082588139965,0.0023838017475477,0.0115626146210585,0.0942434117645179,0.1530029583267425,0.0327868661367408,3
0.0033159397813519,0.0024001279459478,0.007933441073484,0.0026645946447463,0.0024833816118928,0.002387234345315,0.0168723362956461,0.0538560853836491,0.0141926398023113,0.0079163955173791,0
0.0031446870089284,0.002399969419084,0.0019601691674917,0.0023799271552739,0.0024206550885828,0.0024012596899752,0.0079239162097554,0.0483828621234946,0.0016027693639302,0.0037808262697219,0
0.003914889367505,0.0024002633840332,0.0025491327398721,0.0023999285757455,0.0024885331058905,0.0024000055425787,0.0079697740410083,0.0568987854914002,0.0037368632759509,0.0079290308677948,0
0.0030634014099974,0.0023999076356352,0.0025890924252531,0.0023987431641022,0.0025054720412353,0.0024000003893523,0.0058902209594878,0.0484093111258778,0.0053899905777154,0.0076978451525418,0
0.0322565307764214,0.2026169771283835,0.1533941914286266,0.0672777549894613,0.0033045172621271,0.002399965270633,0.0835925388282272,0.1331751852641583,0.354942800371243,0.0645780971366791,3
0.0070151352772238,0.0025258399943867,0.0955642325026341,0.0308352925643974,0.00258420949225,0.002397858341232,0.0677624075012974,0.0805252587184743,0.0950888054637178,0.021388571834853,3
0.0080402565101243,0.0027871513449157,0.0668026494608328,0.0214449308235736,0.0025648375333512,0.0024069784956885,0.0585559307986891,0.0733062237121967,0.0747377351924121,0.0239888001801168,3
0.0043953354132463,0.0023999423274721,0.0720403070745711,0.0120746970423548,0.0024645658027275,0.0023974868790351,0.0028148516920062,0.0477205291689051,0.0503691129622125,0.0073261762604208,0
0.008450290776533,0.0023950361383314,0.0224446400592807,0.0295788002008244,0.0024830064898727,0.0024141714266096,0.0159093687762908,0.0850975409365298,0.0110454151644496,0.0123996375911197,3
0.0072993093800725,0.0024008064814552,0.0164264717245541,0.0175502422640056,0.002514940578601,0.0024006203831681,0.0095757647752138,0.0764970983450123,0.005725756998567,0.0094511952143268,3
0.0211024434335368,0.0021029874344173,0.0696308016654205,0.0311375227260974,0.0017607216295331,0.0023987921852222,0.0075718970947042,0.1221792464488804,0.1051943653188678,0.0074119162761608,3
0.0065135667153369,0.0023967827333475,0.0326331333148715,0.0171317563829725,0.0024570378421417,0.002400081942257,0.0971440794582718,0.0927654399631149,0.0040967233963769,0.0249213431238769,0
0.0038502639125434,0.0024001375940092,0.0024630192053097,0.0029648333057373,0.0025142663767651,0.002400060633247,0.0350660820767941,0.0763134959288923,0.0023931512089807,0.0086328132234168,0
0.004486402799573,0.0023987608276668,0.0023563655498325,0.0023181035144606,0.0025572784059781,0.0023999888495631,0.015835216370132,0.0647281726875572,0.0023996978567149,0.0035875997502206,0
0.0025629834150591,0.0023998663362329,0.0027228071670305,0.0023976276344704,0.0024508446714512,0.0024131879795118,0.0030248698672026,0.0625418976884168,0.0025138215817186,0.0044417742399205,0
0.005832679291247,0.0022080139514224,0.0056643501404712,0.0024847545846311,0.0024307434724474,0.0025118501572615,0.1821620440664318,0.1176121632211357,0.0037872841125903,0.0332974868139036,3
0.0033457487754629,0.0023987749314797,0.0025863594936617,0.0023988155929494,0.0024972278269165,0.0023981726309378,0.0175297310882481,0.0583651594157927,0.0023765691376891,0.006944207241543,0
0.00310248551542,0.0024047383655379,0.0025428670362643,0.0023976553688621,0.0024870444538566,0.002400002852796,0.0166248789309999,0.0666389409331346,0.002364900944421,0.0061774549908642,0
0.003303157552768,0.0023979812063131,0.0024854379139901,0.0024011600170654,0.0024310290307937,0.0023999929322734,0.0155067457126605,0.0669157608182297,0.0023506592248029,0.0066689401685317,0
0.034186745311602,0.0049850257807035,0.0392702248515135,0.0078008651409311,0.006996121407224,0.0024317598624908,0.0584501449704477,0.1698873911852872,0.157673076378936,0.0417182774490082,3
0.0241049448247152,0.0023778056904966,0.0227227592513988,0.0021505254271003,0.0024989589169807,0.0023993309646458,0.0111513025766485,0.1451375223033041,0.0951480965440319,0.0182503226245018,3
0.0033701273652198,0.0024208721529107,0.0025548925400951,0.00240872979807,0.0026134213497375,0.002398848277022,0.0339612879658414,0.0600103780163836,0.0023339022501717,0.0098498212491908,0
0.0012886147716005,0.0059690108454872,0.0028765316810106,0.0015301488996001,0.0025856773797996,0.0023093406664444,0.0037072100473207,0.054116903139188,0.0052162864448032,0.0061605316128901,0
0.1134638418786285,0.5351248937482765,0.3125147196859503,0.0683524100065122,0.0098672066055913,0.0468688338775968,1.4112236129139566,0.4649940418487082,0.4180437749473437,0.1025172417029564,4
0.0070295467413649,0.0025574951364331,0.0032726301631143,0.0024261443748054,0.0025449176834901,0.0024185440300424,0.0076013624102556,0.0974701732718754,0.0103110634841803,0.0070864534644908,0
0.0038302501506824,0.0023903459987644,0.0025074679946545,0.0024105392311766,0.0025698337163215,0.0024000906425508,0.0033899353185933,0.0725200261477211,0.0024007521258069,0.006486479110283,0
0.0301754986269767,0.1987833013514369,0.0617309352787773,0.0196342975713421,0.0019566979435402,0.0026311312829658,0.2989047235203804,0.1358558182151778,0.1157978387911963,0.0498488310832457,4
0.0594596130788475,0.3531329507236623,0.1350831466389477,0.0326680579490661,0.0039828010193974,0.010469128851896,0.5978944392481653,0.2096808461884702,0.2113043885480702,0.061249975093855,4
0.3723119978606993,1.6254242313166092,0.5922925670877561,0.169548666508494,0.12708470245692,0.244945457372689,3.954980694179456,1.2144650612800032,0.93579717868789,0.3964319083505753,4
0.2056693760100673,1.0999666384737736,0.4045955751042215,0.0935283224871201,0.0564245343533021,0.1183808877047145,2.4199577204197373,0.7692379916039124,0.6501206324495477,0.3292532569499521,4
0.0050484986099215,0.0024241988448563,0.0025209671846104,0.0024570320503621,0.0024314073858567,0.0023986359403192,0.0160735930828759,0.0615960995949549,0.0026547438886916,0.0116545205578634,0
0.0626852999347232,0.4564657854846533,0.3715643363198737,0.0056593563447398,0.0026053243956998,0.0063858785419365,0.4955647504815955,0.4130550198222056,0.327219288345917,0.0469541581401675,4
0.0277254415117416,0.1608021631537437,0.1485853928585122,0.0030146488258991,0.0026803594032067,0.0024651244495221,0.1812121291626139,0.283171986968474,0.2051808766928922,0.0282956655973165,4
0.0146483217205757,0.0016958896677755,0.0009079292798667,0.002438993083129,0.0025420183675561,0.0023992202997593,0.001793000792548,0.0634942164460336,0.0010103730982784,0.0155157742886883,0
0.0049939169696036,0.0026198229746362,0.0025545469120259,0.0024221498702239,0.0024162540198852,0.0024001829907843,0.0031981668128151,0.0456137725293508,0.0025200987678507,0.0108282801328236,0
0.0029821195781937,0.0023898941362282,0.0025552829489523,0.0023984161947781,0.0024350562695689,0.0023999918106537,0.0030122138171778,0.0416016024821528,0.0024046357631723,0.0039794796287447,0
0.0029077093736722,0.0023981087826454,0.0024415647860684,0.0024000090559671,0.0025023067150376,0.002399999810589,0.0025031529067645,0.0461864913572914,0.0023957728768706,0.0032793693045651,0
0.003391991275723,0.0023999656772518,0.0024364458692388,0.0023999967747575,0.0025397928442244,0.0023999762049973,0.0048541537807394,0.0591701049823262,0.0023809056401239,0.0056720864788886,0
0.0039693652667433,0.0023999938154381,0.0024556842642084,0.0024001277903574,0.0024681928550199,0.0024003090398655,0.003030924151896,0.0516847177557695,0.0028441015969093,0.0050382762829569,0
0.0026733369004459,0.0023191390436128,0.0025811404836108,0.0023976963805088,0.0024914914006627,0.002411908354671,0.0020963584812517,0.0365380915784907,0.0023757446747126,0.0027630314608542,0
0.0026306268300905,0.0016016918311984,0.0031542153401185,0.0026032419942461,0.0027106110570618,0.0027941834765152,0.0088357842687875,0.0362270040459771,0.0008207487584112,0.0030827484938766,0
0.0012524555463113,0.0044009936902228,0.0016659140076475,0.0024583689307918,0.0024941864268651,0.0018318863993494,0.0132981552873941,0.0290244582079731,0.001283361310111,0.0281505438305268,0
0.0024713067949528,0.0024019385373744,0.0024667314209547,0.0023999677146231,0.0024026281746413,0.0024000862993142,0.0054395651134478,0.0226121213877932,0.0023997035619232,0.0098605686169499,0
0.0015157724909914,0.0130060619573549,0.0075704068768134,0.0020165051756767,0.0023917863116573,0.001306049847247,0.0602229671860728,0.0334173030073689,0.0377592553711579,0.0185982103777949,0
0.002923554476508,0.0025844162115823,0.0020622532836591,0.0025320095925688,0.002470437323412,0.0023916607683597,0.0102983977400872,0.0201380318709496,0.003863114663145,0.0161744789553856,0
0.0024900705639186,0.0028097623931853,0.0028242553747804,0.0024527279243358,0.0024845926382594,0.0024325163833188,0.0046536687317492,0.0138701519373049,0.0156532151923956,0.0159760252575215,0
0.0032835187771851,0.0023941516425076,0.0025908657917807,0.0024141288351019,0.0024301975789877,0.0024483942255377,0.0046098620344018,0.0292136987858437,0.0018804946156981,0.0164846095339799,0
0.0026562849667202,0.0024003673777222,0.0025978455433893,0.0023987096257424,0.0025530773005354,0.0023774682789902,0.0032999122646287,0.0377892433834939,0.0023999883820462,0.0132780663123273,0
0.0461042493551114,0.2741730094615339,0.1227534112967796,0.0052787081225759,0.0020131265113952,0.0158942877442678,1.2692507893792049,0.2048554786203114,0.1500878801611289,0.0685325661914326,4
0.0027532536934828,0.0028789153458211,0.0024821426450167,0.002426759906505,0.0024984199568737,0.0025150498622193,0.0156596772857734,0.0288394667275406,0.0021387187148183,0.019159860637186,0
0.0024181161260108,0.0025426185735136,0.0025061034680965,0.0023953166191403,0.0024785742053154,0.0024697094778073,0.0142952795176984,0.0329054673676007,0.00259326465493,0.0197873851989624,0
0.0026028296273794,0.0024007961962407,0.0026159448307311,0.0024000651832882,0.0025236861192395,0.0023997568466776,0.0243210221006176,0.031874513605795,0.0023972216127905,0.0113119910716488,0
0.0026437788970751,0.0024000929728973,0.0026430310482472,0.0023988131061937,0.0024857779474878,0.0024000766338442,0.0273276554162426,0.028043229157232,0.0024165849170248,0.0172377490985006,0
0.002492673953168,0.0023943775787113,0.0025102739055443,0.0024398077232571,0.0024600173605583,0.0024001995421695,0.0369724090987052,0.0358934820319818,0.0024535552772085,0.0194141297636051,0
0.0022915007452223,0.0022093270855811,0.0019276951172729,0.0024494465156936,0.0024719681039284,0.0025136874646341,0.0304094430451561,0.0364779440479391,0.001948200028671,0.0158796171116968,0
0.0005278045005882,0.0119477803953947,0.0109724320791947,0.0012859339878582,0.0021587622179192,0.0013060776998001,0.0266505571624002,0.0330276259181683,0.0128201173566389,0.0111578698904038,0
0.2067745410418262,0.9344280796340632,0.4240595994065615,0.0536919368688395,0.0390708777032033,0.1143694956363435,2.687697079122136,0.5520110097636758,0.623434800062609,0.1459219453869809,4
0.0026137781982756,0.0023903473571247,0.0025521514035597,0.0024057642603109,0.0024254303082574,0.0023995151890967,0.006610290367807,0.0319293776487578,0.0024649278919636,0.0074928125461269,0
0.0050801848917751,0.1021254766311881,0.0066026863521,0.0023588064068557,0.00241571820858,0.0018116611332362,0.4280434279328611,0.0826705016462185,0.0407182331811303,0.0208450428759514,4
0.0103868816165957,0.2019218202297798,0.0437249802824289,0.0018339949283043,0.0019148203964886,0.0021128687690057,0.7262952488098581,0.1142286908458794,0.1094722692879212,0.0309933860908314,4
